customer_id,trans_date
CS1123,21-Oct-13
CS1442,20-Apr-14
CS3572,17-Jan-14
CS5630,19-Jun-13
CS5522,28-Dec-12
CS5624,05-Jul-11
CS3688,01-Mar-15
CS3511,04-Nov-12
CS4094,27-Dec-12
CS3617,12-Sep-12
CS5387,15-Dec-13
CS2666,26-Aug-11
CS1865,02-Dec-14
CS3701,18-Jul-11
CS2942,07-Jul-12
CS5775,27-Nov-12
CS4873,11-Jul-11
CS5813,05-Nov-12
CS3472,26-Aug-11
CS2026,24-Jun-12
CS4181,23-Jul-12
CS3154,23-Jun-12
CS1752,25-May-14
CS1634,15-Aug-14
CS3454,23-Jul-11
CS2678,25-Aug-11
CS2743,01-Oct-12
CS5171,10-Mar-15
CS3807,17-Jun-12
CS5310,09-Mar-15
CS1629,24-Sep-14
CS1900,14-Sep-13
CS2255,24-Apr-14
CS1708,28-Aug-14
CS3607,26-Jun-11
CS2013,20-Nov-14
CS2900,08-Nov-11
CS3336,12-Aug-12
CS2018,02-Sep-12
CS4938,09-May-14
CS3408,23-Jul-14
CS2998,08-Feb-13
CS6034,04-Jan-13
CS5522,05-Oct-14
CS3807,02-Jan-14
CS1824,31-Oct-11
CS4067,01-Oct-13
CS5909,23-Apr-14
CS3476,13-Oct-13
CS5157,11-May-13
CS2390,24-May-12
CS4022,20-Nov-12
CS5444,03-Nov-13
CS4612,11-Jun-11
CS3729,11-Sep-13
CS2427,15-Mar-15
CS2551,18-Jun-14
CS3741,20-Mar-12
CS5779,13-May-13
CS1219,29-Jul-12
CS3847,29-Jan-13
CS5992,18-Mar-13
CS4807,22-Dec-14
CS2065,13-May-14
CS1803,18-May-14
CS4706,31-Jul-14
CS5643,23-Jul-13
CS3477,17-Nov-12
CS3108,18-Feb-12
CS2474,22-Aug-14
CS4630,26-Jul-14
CS5779,03-Sep-13
CS2736,13-Nov-14
CS2287,15-Dec-11
CS5546,04-Jun-11
CS1267,30-Aug-11
CS5311,04-Mar-12
CS2214,24-Sep-11
CS3469,18-Jul-13
CS3029,10-Sep-12
CS1759,01-Aug-12
CS3190,13-Aug-12
CS4375,25-May-11
CS3105,24-Aug-12
CS5520,06-Sep-12
CS2275,14-Feb-15
CS2250,22-Sep-13
CS3346,09-Feb-13
CS3978,20-Nov-12
CS1825,06-Jun-13
CS2534,11-Oct-12
CS2382,26-Feb-12
CS5000,25-Dec-14
CS3013,13-Mar-12
CS3205,25-Jun-13
CS4498,12-Oct-14
CS1463,08-Nov-14
CS5444,31-Dec-11
CS3571,08-Oct-11
CS2546,21-May-14
CS2789,04-Mar-13
CS5971,22-Dec-11
CS1855,04-Jan-12
CS5860,27-Aug-11
CS1595,06-May-12
CS4125,04-May-12
CS5751,03-Apr-14
CS2793,31-Aug-13
CS5618,01-Dec-12
CS1614,27-Oct-12
CS4564,13-May-14
CS1357,21-Jun-14
CS5050,18-Jul-12
CS1143,03-Oct-11
CS4065,07-Aug-12
CS2277,10-Mar-13
CS5730,27-Sep-13
CS4193,18-Aug-14
CS2401,10-Apr-13
CS2682,08-Sep-11
CS4692,28-Nov-13
CS1811,13-Apr-13
CS2748,13-Jun-12
CS2881,13-May-13
CS2317,02-Mar-12
CS1145,08-Jul-14
CS5807,03-Apr-13
CS2736,01-Nov-11
CS1781,10-Dec-12
CS4993,12-Oct-12
CS2988,12-Apr-13
CS2860,22-Jun-11
CS4117,03-Jan-15
CS4637,26-Sep-12
CS1402,23-Jan-13
CS1297,07-Nov-11
CS3504,12-Jun-13
CS2787,11-Mar-14
CS5640,19-Nov-13
CS3889,25-Mar-12
CS3213,14-Jul-11
CS3933,13-Oct-12
CS3159,16-Apr-12
CS4951,14-Oct-11
CS1436,28-Dec-13
CS3822,08-Dec-12
CS4021,31-Oct-12
CS3114,01-Jul-14
CS5115,20-Jan-15
CS5811,05-Jul-11
CS2406,11-Oct-12
CS4485,28-Dec-13
CS4982,23-Feb-14
CS5097,03-Feb-13
CS5374,13-Dec-14
CS3676,29-Aug-12
CS4396,22-Jan-12
CS2243,12-Aug-14
CS1659,08-Jun-13
CS2142,05-Aug-13
CS1639,24-Apr-14
CS1467,26-May-13
CS4550,30-May-11
CS2597,30-Mar-12
CS6068,19-Jun-13
CS4000,05-Jul-12
CS1335,08-Apr-12
CS1914,13-Jun-14
CS4400,12-Mar-12
CS4187,04-Nov-13
CS6029,26-May-12
CS1656,24-Jan-15
CS1921,23-Feb-12
CS2153,08-Jun-12
CS1378,27-Mar-12
CS2480,19-Oct-11
CS4181,31-Jan-14
CS5021,16-Dec-11
CS3548,19-Oct-12
CS4158,14-Oct-14
CS3041,01-May-13
CS4244,27-Jul-11
CS2399,03-Sep-14
CS3039,25-Dec-11
CS3812,01-Jan-14
CS2210,28-Aug-12
CS1170,26-Mar-13
CS5859,05-Nov-11
CS2258,12-Oct-13
CS4869,11-Oct-13
CS1530,20-Oct-12
CS5678,11-Jan-12
CS2186,02-Jan-15
CS3442,17-Jun-14
CS4786,15-Sep-11
CS5976,26-Oct-11
CS5095,26-Jan-15
CS1635,28-Jun-13
CS1967,25-Apr-13
CS4116,06-Aug-11
CS5711,25-Jun-14
CS4875,18-Nov-12
CS2748,04-Jun-11
CS5525,27-Sep-13
CS5424,04-Jun-13
CS1954,24-Feb-13
CS3203,13-Oct-11
CS5845,25-Jun-12
CS4362,06-Mar-13
CS1338,02-May-14
CS4847,02-Aug-12
CS6055,18-Mar-12
CS5779,20-Sep-13
CS3470,15-Dec-12
CS2328,05-May-13
CS4563,28-Sep-14
CS3059,07-Jun-14
CS5212,25-Aug-12
CS3755,20-Jul-12
CS1537,06-Dec-11
CS3234,09-Nov-12
CS3084,19-May-14
CS2207,26-Jun-14
CS1217,01-Nov-12
CS3821,28-Sep-12
CS3918,28-Dec-11
CS5287,20-Sep-11
CS2363,01-Jun-13
CS5894,29-Jan-14
CS2127,05-Nov-11
CS5633,19-Nov-13
CS5291,22-May-11
CS4198,15-Jun-14
CS5891,31-Jul-13
CS2209,06-May-13
CS5160,08-Aug-11
CS5813,22-Apr-13
CS4375,17-Feb-15
CS1356,26-Dec-14
CS2947,31-Aug-13
CS2275,05-May-12
CS4172,01-Feb-13
CS2470,26-May-13
CS1424,13-Oct-11
CS6056,25-Feb-14
CS1862,18-Dec-11
CS3904,17-Mar-12
CS4179,17-May-12
CS4096,24-Dec-11
CS5350,29-May-13
CS4731,07-Apr-13
CS4972,10-Apr-14
CS5166,24-Jul-11
CS1836,05-Jun-13
CS5010,29-Jun-11
CS2712,04-Jun-12
CS4276,23-Aug-13
CS1238,17-Jul-14
CS4064,26-Mar-13
CS4804,02-Feb-15
CS1455,10-Jul-12
CS1363,26-Oct-11
CS2167,14-Sep-11
CS5519,24-Sep-12
CS2526,06-May-13
CS6017,11-Aug-11
CS1222,12-Dec-11
CS1708,05-Aug-14
CS1286,21-Jun-14
CS1881,08-Mar-13
CS5635,03-Oct-13
CS4952,27-Jun-11
CS1836,17-Sep-13
CS2327,09-Jan-13
CS1443,12-Mar-13
CS3026,10-Feb-15
CS5508,04-Dec-12
CS1783,06-Jun-11
CS1292,16-Mar-14
CS2563,15-Mar-15
CS1203,29-Aug-12
CS3880,01-Feb-12
CS3523,01-Sep-13
CS3016,29-Nov-12
CS5277,30-Aug-14
CS3705,28-Aug-13
CS2027,26-Feb-13
CS1788,01-Sep-11
CS2984,24-Jan-15
CS5851,13-Jul-11
CS1723,30-Apr-13
CS4146,07-Apr-13
CS2946,05-Mar-15
CS1836,19-Aug-12
CS4333,17-Sep-11
CS1855,10-Feb-14
CS3759,31-Dec-12
CS4161,09-Sep-14
CS5203,21-Feb-12
CS5708,08-Apr-14
CS5475,28-Nov-12
CS6091,16-Jan-14
CS2274,31-Jul-11
CS3509,22-Feb-12
CS3251,31-May-11
CS4224,22-Jul-13
CS3261,23-Jun-11
CS4584,22-Oct-13
CS2777,08-Jun-12
CS2977,10-Mar-12
CS3786,09-Feb-12
CS1162,25-May-12
CS4179,19-Dec-14
CS5248,26-Dec-11
CS3341,17-May-14
CS3124,05-Dec-13
CS5009,22-May-13
CS2741,31-May-13
CS5054,22-Apr-12
CS1257,02-Nov-13
CS1969,20-Jun-12
CS1210,03-Dec-12
CS1996,06-Sep-12
CS2741,17-Dec-14
CS3594,10-Jan-15
CS1357,12-Sep-12
CS2787,23-Dec-11
CS2814,21-Feb-15
CS2375,03-Jun-14
CS4166,28-Feb-12
CS3868,11-Jun-13
CS2432,21-Apr-14
CS4264,10-Nov-11
CS2725,14-Oct-11
CS5100,29-Oct-12
CS3117,06-Feb-12
CS4463,02-Jul-13
CS5567,21-Apr-13
CS2556,20-Jan-14
CS3117,17-Dec-13
CS4613,03-Dec-14
CS1139,10-Sep-12
CS4249,15-Jun-13
CS3784,04-Feb-12
CS1508,10-Nov-14
CS5870,24-Aug-12
CS2186,07-Nov-14
CS3334,13-Jun-13
CS2170,22-Jun-12
CS4415,15-Sep-12
CS1192,19-Jun-11
CS2707,22-Oct-14
CS2691,21-Jun-13
CS1367,23-Oct-11
CS4048,27-Oct-12
CS3161,29-Jul-14
CS5104,18-Aug-14
CS1638,19-Aug-12
CS3637,11-Feb-14
CS4263,09-Dec-11
CS3571,28-May-13
CS5268,04-May-12
CS4925,06-Jan-12
CS1858,21-Aug-12
CS4010,05-Mar-15
CS3018,30-Sep-12
CS6081,12-Sep-12
CS2179,04-Oct-11
CS1544,24-Dec-14
CS6093,25-Feb-13
CS2914,06-Mar-13
CS1581,03-May-12
CS5432,11-Jun-13
CS2784,12-Apr-13
CS3532,17-Nov-11
CS5783,04-Jul-14
CS3277,24-Jul-12
CS3754,31-Oct-12
CS2872,24-Dec-14
CS5260,10-Mar-15
CS4658,04-Aug-11
CS2889,13-May-14
CS1425,01-Apr-13
CS3817,07-Jun-11
CS2832,26-May-13
CS5097,26-Dec-11
CS4438,26-Feb-13
CS2610,14-May-14
CS2743,28-Feb-13
CS4287,28-Sep-13
CS1986,01-Apr-14
CS4066,06-Mar-12
CS1679,22-Jul-12
CS3002,12-Dec-11
CS2476,19-Mar-12
CS5932,07-May-12
CS2866,24-Oct-11
CS4722,08-Apr-14
CS4875,04-Oct-12
CS3833,10-Apr-13
CS5936,31-May-12
CS2276,28-Mar-13
CS4698,26-Jun-11
CS5513,25-May-13
CS5185,17-May-11
CS4410,07-Sep-12
CS2191,10-Aug-13
CS4048,06-Jun-11
CS1964,27-Dec-14
CS3657,19-Aug-14
CS6009,23-Feb-12
CS4199,15-Oct-14
CS4697,25-Nov-12
CS4905,07-Apr-13
CS3675,09-Sep-14
CS2236,19-Jan-13
CS2545,01-Mar-13
CS3561,26-Dec-14
CS2316,12-Jan-15
CS4278,20-Aug-13
CS5616,25-May-14
CS3990,09-Sep-13
CS1996,13-Feb-13
CS1133,01-Apr-12
CS5141,03-Dec-11
CS2138,29-May-11
CS1227,14-Jan-15
CS5434,12-Aug-13
CS2534,22-Dec-12
CS1439,30-Apr-12
CS5802,12-Mar-15
CS1244,21-Aug-13
CS4603,14-Aug-14
CS5783,18-May-13
CS5606,04-Sep-11
CS1166,28-Jan-12
CS5154,20-Jan-14
CS3374,26-Aug-14
CS4650,09-May-13
CS4676,12-Jun-14
CS1602,31-Jan-14
CS1358,28-Nov-14
CS5495,24-Oct-12
CS2992,17-Aug-14
CS5710,01-Nov-13
CS4566,15-Sep-14
CS3006,22-Jul-13
CS1513,27-Sep-14
CS1851,08-Apr-13
CS1786,24-Jun-13
CS2854,28-Oct-12
CS1819,30-Jul-13
CS4362,29-Jun-12
CS2602,27-Feb-14
CS1161,08-Nov-12
CS4654,10-Dec-11
CS5369,25-Dec-14
CS3564,24-Apr-13
CS4599,31-Oct-12
CS5338,05-Jan-12
CS2414,21-Feb-14
CS3338,24-Jan-14
CS5976,28-May-13
CS2712,04-Jul-13
CS3066,16-Oct-11
CS4502,05-Mar-12
CS4723,18-Sep-11
CS4837,04-Aug-13
CS4998,31-Aug-12
CS2043,05-Jan-14
CS2330,18-Dec-11
CS5150,13-Sep-14
CS4663,15-Jan-13
CS5627,13-Jun-14
CS4665,27-Jun-14
CS5941,19-Jul-13
CS3290,27-Oct-11
CS5354,29-May-13
CS1160,29-Oct-14
CS3436,19-Dec-13
CS2386,27-Dec-13
CS1848,08-Mar-13
CS5813,29-Sep-11
CS3899,21-Mar-13
CS5501,25-Oct-11
CS2885,05-Aug-11
CS4967,01-Sep-14
CS5755,06-Jul-14
CS3258,30-Oct-14
CS3565,19-Feb-15
CS5529,24-Jul-11
CS2998,14-Apr-12
CS2360,27-Oct-11
CS1386,08-Jun-12
CS4984,30-Oct-11
CS2998,01-Aug-14
CS1955,04-Oct-12
CS5187,03-Nov-12
CS3253,02-Apr-12
CS5282,15-Feb-12
CS2467,03-Feb-15
CS1256,27-Sep-13
CS4039,03-Nov-11
CS6023,12-Mar-12
CS1956,25-May-13
CS1549,19-Feb-15
CS4389,02-May-13
CS5661,01-May-14
CS2777,04-Jun-14
CS1712,18-Jul-11
CS2419,29-May-12
CS2912,13-Mar-14
CS4005,12-Jul-13
CS1906,03-Jun-12
CS5407,26-Oct-14
CS5951,28-Oct-12
CS5914,20-Sep-11
CS3020,02-Oct-11
CS1273,21-Feb-13
CS1200,01-Mar-14
CS1754,20-May-11
CS5306,30-Mar-13
CS2714,21-Dec-14
CS4415,26-Jan-14
CS5203,31-Oct-12
CS1740,31-Jul-11
CS1736,13-Mar-13
CS5921,07-May-13
CS4521,24-Jul-14
CS5603,10-Oct-13
CS3356,29-Sep-14
CS4656,20-Jun-14
CS1348,11-Jan-13
CS2424,14-Feb-15
CS3214,14-Feb-14
CS1723,14-Oct-12
CS1755,19-Dec-13
CS5082,16-Jan-12
CS2286,19-Jul-11
CS6000,15-Sep-14
CS5782,24-Apr-14
CS1421,26-Nov-13
CS3622,03-Mar-15
CS2824,19-May-12
CS2292,03-Nov-14
CS3244,08-Aug-14
CS1914,18-Apr-13
CS4955,29-Aug-14
CS5322,22-Jan-15
CS5878,30-Jun-12
CS2831,19-Jan-12
CS5054,29-Oct-12
CS3630,01-Apr-12
CS1783,17-Oct-13
CS5820,03-Feb-14
CS2747,20-Feb-13
CS5101,23-Jul-11
CS4673,09-Sep-13
CS1236,07-Jan-12
CS3055,22-Sep-14
CS2417,20-Feb-14
CS2906,15-Aug-13
CS4912,20-May-11
CS2496,01-Sep-11
CS3713,21-Feb-12
CS1874,02-May-12
CS4798,04-Jul-14
CS3684,04-Jan-12
CS2205,12-Sep-12
CS2415,10-Jan-12
CS1766,09-Mar-14
CS5330,04-Feb-14
CS4656,07-Jul-12
CS1280,09-Jul-13
CS2495,09-Nov-14
CS2781,17-Jan-15
CS5413,18-Aug-12
CS1772,22-Jan-15
CS2909,27-Sep-13
CS4210,06-Jul-14
CS3325,28-Jul-12
CS6068,08-Nov-12
CS3577,11-Oct-12
CS4885,22-May-11
CS2851,26-Aug-12
CS5201,14-Feb-15
CS2738,09-Aug-13
CS1717,26-Jan-15
CS3614,02-Sep-13
CS2513,03-Jan-14
CS5665,04-Jul-13
CS5367,08-Oct-12
CS1879,19-Sep-11
CS3760,29-Apr-14
CS4876,04-Mar-14
CS3161,30-Apr-14
CS5543,06-Aug-13
CS5990,30-Sep-14
CS5901,03-Dec-13
CS5497,09-Dec-12
CS2888,02-Feb-12
CS2189,06-Apr-14
CS2754,09-Sep-13
CS4596,05-Oct-13
CS5349,31-Aug-11
CS5609,19-Apr-13
CS5866,24-Jul-12
CS2249,24-Sep-14
CS3836,14-May-13
CS1742,05-Jan-15
CS1560,01-Jan-14
CS3588,15-Jun-13
CS3643,15-Sep-11
CS5251,26-Jan-14
CS2746,17-Feb-14
CS4727,19-Nov-14
CS4360,16-Mar-13
CS4057,20-Nov-12
CS4008,13-Oct-14
CS2164,16-Jun-11
CS6046,17-Aug-11
CS2425,27-May-12
CS5248,11-Dec-14
CS5420,12-Feb-14
CS1954,11-Mar-15
CS6041,11-Mar-12
CS5405,07-Dec-12
CS1383,20-May-12
CS4981,16-Feb-12
CS5029,24-Nov-14
CS3485,26-May-12
CS2459,16-Nov-13
CS4773,30-Jan-14
CS4491,16-Aug-14
CS1250,13-Jun-14
CS2430,16-Mar-14
CS2404,18-Aug-13
CS2434,21-Sep-12
CS1581,07-Oct-11
CS2138,11-Oct-11
CS4073,07-Dec-11
CS5328,02-Jul-12
CS4988,28-Aug-13
CS4209,03-Jun-14
CS2499,18-Feb-13
CS4649,13-Mar-12
CS3730,10-Aug-13
CS5974,02-Dec-14
CS5492,07-Sep-12
CS2622,29-Jul-14
CS4817,10-Jul-12
CS4725,08-Sep-14
CS1951,15-Dec-11
CS1444,20-Oct-12
CS3457,13-Sep-11
CS1752,02-Jun-12
CS2927,27-Mar-12
CS3088,02-May-12
CS6004,04-Apr-13
CS5827,23-Jun-11
CS3715,04-Feb-14
CS3045,11-Jul-13
CS1776,09-Dec-13
CS1803,27-Jul-14
CS3063,21-Oct-11
CS1183,31-Jan-14
CS2235,05-Aug-11
CS2127,08-Nov-14
CS2038,22-Jan-12
CS1787,13-Jun-14
CS3037,20-Nov-14
CS5558,20-Feb-12
CS2772,28-Feb-13
CS3903,20-Aug-11
CS2078,15-Feb-14
CS2676,17-Mar-12
CS3829,13-Jun-12
CS3529,19-Oct-14
CS2898,01-Jun-13
CS2386,20-Sep-12
CS4333,13-Jul-13
CS2834,17-Feb-15
CS1583,09-Oct-12
CS3393,25-Aug-14
CS3590,04-Jan-15
CS5240,12-Nov-11
CS4352,16-Apr-13
CS4997,25-Aug-12
CS4081,31-Oct-13
CS5308,23-Jul-13
CS5310,27-May-14
CS5290,19-May-11
CS4894,18-Feb-12
CS4103,02-Oct-11
CS2116,12-Feb-15
CS4628,26-Jan-12
CS4236,31-Jan-12
CS3775,17-Mar-13
CS3046,20-Nov-13
CS3824,11-Jan-12
CS5291,03-Apr-14
CS3034,13-Nov-13
CS3903,25-Aug-13
CS2971,01-Jun-11
CS3645,21-Mar-13
CS3239,11-Dec-13
CS3662,04-Feb-15
CS3691,02-Apr-14
CS1185,02-Mar-12
CS3481,17-Sep-12
CS3615,11-Jul-13
CS6057,08-May-12
CS2326,17-Aug-11
CS4777,22-Oct-13
CS5672,05-Jan-14
CS4475,08-Feb-14
CS3507,16-Dec-11
CS5807,26-Apr-12
CS2342,15-May-14
CS3308,04-Jan-12
CS4496,18-Sep-12
CS4203,11-Feb-12
CS3347,29-Sep-13
CS5237,29-Aug-14
CS1751,29-Dec-12
CS1665,14-Jun-14
CS5331,03-Jun-13
CS3438,28-Aug-14
CS4576,29-Sep-14
CS5672,26-Aug-11
CS3376,12-Sep-14
CS5373,14-Jun-12
CS4860,25-Jul-13
CS4022,29-May-13
CS1547,13-Mar-12
CS2039,10-May-12
CS5876,21-May-12
CS4572,23-Sep-13
CS1997,11-Jan-13
CS3518,09-Dec-12
CS3984,17-Mar-14
CS5732,12-Oct-14
CS4496,21-Jun-14
CS5921,02-Nov-13
CS3776,30-Sep-11
CS3239,20-Jan-14
CS4398,25-Apr-13
CS6021,25-Jun-14
CS2801,30-Aug-13
CS3408,27-Jun-11
CS5782,07-Nov-13
CS3013,29-Jan-12
CS5060,23-Feb-14
CS3970,10-Oct-13
CS5871,19-Oct-11
CS1717,22-Aug-12
CS6054,04-Jun-14
CS5454,16-Aug-11
CS2514,07-Feb-14
CS3013,07-Jul-14
CS4846,14-Nov-12
CS3066,08-Jul-13
CS1455,23-Dec-11
CS4013,04-Oct-11
CS4551,09-Nov-14
CS1876,31-Oct-11
CS1283,03-Jul-13
CS5121,08-Feb-15
CS4999,27-Jun-12
CS5131,23-Jul-12
CS4381,24-Jun-13
CS4209,14-Aug-13
CS5399,04-Nov-11
CS4832,24-Jul-11
CS2826,06-Mar-12
CS5381,04-Jun-12
CS2863,26-Jul-12
CS2685,23-Jan-12
CS2665,09-Jan-15
CS5717,11-May-13
CS4793,10-Oct-11
CS5146,13-Jan-14
CS2302,01-May-13
CS4027,16-Jun-11
CS5617,10-Dec-13
CS2560,01-Jul-12
CS4519,28-Oct-11
CS5510,02-Jun-12
CS4758,18-Jan-14
CS5945,06-Dec-14
CS2661,30-Aug-13
CS1468,08-Feb-15
CS1185,23-Nov-12
CS3433,19-Feb-15
CS4216,20-May-14
CS3372,26-Aug-11
CS4971,02-Aug-14
CS2528,21-Oct-12
CS4897,31-Jan-12
CS5649,30-Dec-13
CS5190,31-Jan-15
CS1299,01-Jul-14
CS2622,20-May-11
CS1676,06-Jul-13
CS1310,02-Nov-11
CS5656,16-Nov-12
CS4758,23-Apr-13
CS3140,11-Nov-12
CS4460,21-Apr-13
CS3839,08-Apr-14
CS1612,21-Apr-13
CS4149,02-Jun-11
CS3865,19-Jan-14
CS4621,02-Apr-13
CS6012,22-Dec-13
CS1984,19-Feb-13
CS2983,10-Sep-14
CS5843,11-Aug-13
CS4678,03-Jul-12
CS2149,31-Oct-11
CS3203,26-Nov-14
CS3235,21-Sep-14
CS1324,19-Aug-14
CS2389,14-Jun-11
CS3950,31-May-13
CS4691,08-Aug-12
CS5473,28-Jul-13
CS1712,14-Mar-12
CS1594,25-Dec-14
CS5725,12-Oct-12
CS4271,23-Sep-14
CS1418,26-Jul-14
CS1599,17-Apr-14
CS2544,26-Mar-14
CS3418,17-Dec-13
CS3548,11-Aug-14
CS5847,05-Mar-13
CS6097,03-May-14
CS2523,22-Jul-12
CS3192,23-Jul-13
CS1569,10-Mar-13
CS2688,13-Nov-11
CS3394,09-Apr-14
CS5396,13-May-12
CS5988,02-Oct-11
CS5406,30-Aug-12
CS2600,05-Feb-13
CS4445,05-Aug-13
CS2146,06-Mar-14
CS4339,10-Mar-15
CS1302,09-Feb-12
CS1474,07-Aug-11
CS1652,06-Jul-12
CS4083,16-Mar-12
CS5472,24-Nov-11
CS3232,12-Dec-11
CS6067,31-Jul-12
CS1330,20-Jul-13
CS2138,07-Nov-14
CS2920,29-Jul-12
CS4504,07-Feb-12
CS5275,31-Jan-12
CS5398,03-Jan-12
CS5087,21-Jul-12
CS3420,13-Oct-14
CS3400,15-Feb-14
CS1828,08-May-13
CS3151,02-Nov-11
CS1564,21-Dec-14
CS3207,03-Apr-14
CS1275,28-May-13
CS4836,26-Jun-11
CS3823,22-Oct-13
CS3930,28-Mar-13
CS1377,21-Dec-13
CS3082,18-Apr-12
CS1420,04-Aug-12
CS3218,16-Oct-11
CS3954,31-Jan-12
CS3450,24-Jun-11
CS5477,02-Mar-15
CS2791,14-Jan-15
CS3264,04-May-14
CS3363,01-Aug-14
CS2038,06-Nov-14
CS3191,27-Jan-12
CS1206,30-Aug-11
CS6100,17-May-12
CS2108,26-Jul-13
CS5564,28-Jul-11
CS3969,10-Sep-12
CS5015,16-Dec-13
CS4944,24-Aug-14
CS4329,15-Mar-12
CS3501,07-Jul-11
CS1894,09-Jul-11
CS3893,08-Oct-12
CS2862,26-Nov-11
CS2163,01-Feb-14
CS4598,02-Aug-13
CS4660,07-Jul-11
CS5257,08-Aug-14
CS4661,26-Oct-11
CS1829,12-Jun-13
CS4182,09-May-13
CS1912,10-Dec-13
CS4371,18-Jun-11
CS2600,26-Jul-14
CS2489,14-Oct-13
CS2328,19-Sep-12
CS2188,04-Feb-12
CS2613,13-Apr-13
CS3014,15-Jun-13
CS5653,21-Oct-13
CS3283,10-Sep-14
CS2992,23-Dec-11
CS2300,26-Feb-14
CS1817,30-Dec-13
CS5334,20-Dec-13
CS3377,08-Dec-11
CS1246,10-Jul-13
CS2832,27-Jan-12
CS3285,19-Aug-13
CS5082,09-Jul-13
CS3293,01-Jul-12
CS6046,03-Nov-14
CS3133,03-Apr-14
CS5524,27-Nov-13
CS2453,02-May-12
CS5761,05-May-12
CS1160,07-Nov-11
CS5867,26-Apr-13
CS3324,26-Jun-14
CS2668,24-Apr-12
CS2536,17-Mar-14
CS3739,16-Jun-11
CS1260,14-Mar-13
CS5254,19-Apr-12
CS3000,14-Aug-14
CS5401,04-Jan-14
CS2469,29-Dec-14
CS5183,24-Nov-13
CS2949,18-May-12
CS6108,21-Jul-11
CS2070,24-Nov-11
CS4974,11-Oct-12
CS1982,18-Jan-15
CS1244,24-Jun-13
CS3703,08-Sep-14
CS4738,13-Jul-14
CS5142,13-Feb-12
CS4829,26-Mar-13
CS5362,28-Jun-13
CS3675,20-Nov-14
CS5193,19-Jul-13
CS4191,17-Feb-12
CS3897,02-Aug-11
CS3381,13-Sep-14
CS3628,24-Jul-11
CS1762,06-Jul-11
CS3936,05-Feb-12
CS4069,20-Feb-12
CS3213,08-Apr-14
CS1178,18-Feb-14
CS2681,07-Jul-13
CS1288,01-Jul-14
CS2296,19-Jan-15
CS3702,11-Nov-11
CS1424,07-Jun-14
CS4586,25-Sep-11
CS5366,22-Nov-12
CS3702,03-Feb-14
CS3990,03-Dec-14
CS3898,12-Jul-11
CS1261,19-Dec-14
CS2496,17-Jan-13
CS5713,11-Aug-11
CS1122,19-Jul-11
CS2308,16-May-12
CS1231,12-May-12
CS1735,23-Apr-14
CS2119,09-Jan-15
CS1561,03-Jul-13
CS1179,21-Aug-13
CS5009,30-Sep-13
CS1795,30-Aug-14
CS5216,02-May-13
CS3020,21-Jan-14
CS2177,11-Oct-11
CS4252,27-May-13
CS4392,08-Dec-12
CS2442,05-Dec-14
CS2946,09-Nov-12
CS2954,08-Feb-14
CS2378,01-Feb-14
CS2669,07-Jul-12
CS5986,03-Feb-15
CS3469,24-May-12
CS5472,14-Oct-11
CS3348,23-Feb-15
CS2118,22-May-14
CS2352,21-Jul-13
CS4095,22-Nov-11
CS4382,31-Aug-14
CS3161,30-Jul-14
CS2725,16-Jul-14
CS5278,08-Dec-14
CS5310,12-Jan-13
CS4966,07-Aug-14
CS1879,25-Dec-14
CS2703,12-Apr-12
CS4582,15-May-13
CS2953,21-Nov-11
CS4320,23-Jul-11
CS2309,22-Aug-11
CS4193,01-Aug-14
CS3102,25-Jul-11
CS4657,24-Jun-11
CS1541,06-Jun-13
CS5569,22-Dec-13
CS1183,01-Mar-12
CS2414,16-Jul-12
CS3098,15-Feb-12
CS3621,15-Jun-13
CS5408,24-Aug-12
CS6098,12-Mar-15
CS4317,27-Apr-13
CS6083,31-Aug-13
CS1486,02-Oct-12
CS1719,30-Sep-13
CS3529,23-Apr-13
CS2383,22-Sep-13
CS5800,17-Aug-12
CS2736,01-Aug-12
CS2065,07-Mar-15
CS1351,24-Dec-11
CS2429,13-Jul-11
CS1712,12-Jun-14
CS5380,12-Apr-13
CS4835,12-Feb-15
CS5850,30-Mar-12
CS5767,25-May-13
CS3980,30-Mar-14
CS5669,11-Mar-14
CS5111,22-Oct-11
CS1527,22-Aug-12
CS2886,01-Apr-14
CS4703,08-Jun-13
CS3187,03-Sep-12
CS4065,22-Aug-12
CS4957,31-Aug-14
CS1598,18-Aug-12
CS4371,17-Jul-12
CS5969,04-Dec-11
CS2732,29-Sep-12
CS4563,21-Mar-14
CS2269,10-Nov-13
CS5220,18-Jul-13
CS4649,03-Jul-13
CS5677,19-Feb-12
CS2154,08-Sep-14
CS5747,19-Jun-12
CS4786,26-Oct-11
CS5898,14-Jun-14
CS1423,16-Feb-13
CS3707,29-Jan-14
CS4588,19-Nov-13
CS5556,18-Aug-11
CS3367,17-Nov-14
CS6068,21-Mar-12
CS3164,14-Jan-13
CS2839,29-Oct-12
CS4571,06-Mar-13
CS4983,03-Feb-15
CS4069,10-Jun-11
CS2571,04-Feb-15
CS4784,25-Jun-11
CS2220,15-Oct-14
CS3547,19-Oct-11
CS4923,01-Nov-11
CS4862,08-Jun-11
CS3444,12-Jan-15
CS3820,18-Sep-13
CS5437,24-Dec-14
CS4109,27-Sep-14
CS4583,03-Aug-11
CS4386,22-Jul-12
CS5056,03-Sep-12
CS2085,30-May-13
CS2263,31-Jan-12
